Relatório Pluviométrico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
02/09/2022  17:15:00            ND     ND     ND     ND     ND
11/09/2022  15:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  15:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  15:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  16:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  16:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  16:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  16:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  17:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  17:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  17:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  17:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  18:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  18:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  18:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  18:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  19:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  19:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  19:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  19:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  20:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  20:15:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  20:30:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  20:45:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  21:00:00           0.0    0.0    0.0   28.2   28.2
11/09/2022  21:15:00           0.0    0.0    0.0   28.0   28.2
11/09/2022  21:30:00           0.0    0.0    0.0   26.8   28.2
11/09/2022  21:45:00           0.0    0.0    0.0   25.8   28.2
11/09/2022  22:00:00           0.0    0.0    0.0   25.0   28.2
11/09/2022  22:15:00           0.0    0.0    0.0   24.2   28.2
11/09/2022  22:30:00           0.0    0.0    0.0   23.6   28.2
11/09/2022  22:45:00           0.0    0.0    0.0   22.6   28.2
11/09/2022  23:00:00           0.0    0.0    0.0   21.8   28.2
11/09/2022  23:15:00           0.0    0.0    0.0   21.0   28.2
11/09/2022  23:30:00           0.0    0.0    0.0   19.8   28.2
11/09/2022  23:45:00           0.0    0.0    0.0   18.2   28.2
12/09/2022  00:00:00           0.0    0.0    0.0   16.6   28.2
12/09/2022  00:15:00           0.0    0.0    0.0   15.0   28.2
12/09/2022  00:30:00           0.0    0.0    0.0   14.0   28.2
12/09/2022  00:45:00           0.0    0.0    0.0   13.2   28.2
12/09/2022  01:00:00           0.0    0.0    0.0   11.4   28.2
12/09/2022  01:15:00           0.0    0.0    0.0   10.0   28.2
12/09/2022  01:30:00           0.0    0.0    0.0    8.6   28.2
12/09/2022  01:45:00           0.0    0.0    0.0    7.8   28.2
12/09/2022  02:00:00           0.0    0.0    0.0    7.2   28.2
12/09/2022  02:15:00           0.0    0.0    0.0    6.8   28.2
12/09/2022  02:30:00           0.0    0.0    0.0    6.4   28.2
12/09/2022  02:45:00           0.0    0.0    0.0    5.8   28.2
12/09/2022  03:00:00           0.0    0.0    0.0    5.4   28.2
12/09/2022  03:15:00           0.0    0.0    0.0    4.8   28.2
12/09/2022  03:30:00           0.0    0.0    0.0    4.0   28.2
12/09/2022  03:45:00           0.0    0.0    0.0    3.4   28.2
12/09/2022  04:00:00           0.0    0.0    0.0    3.2   28.2
12/09/2022  04:15:00           0.0    0.0    0.0    3.2   28.2
12/09/2022  04:30:00           0.0    0.0    0.0    2.0   28.2
12/09/2022  04:45:00           0.0    0.0    0.0    1.4   28.2
12/09/2022  05:00:00           0.0    0.0    0.0    1.4   28.2
12/09/2022  05:15:00           0.0    0.0    0.0    1.2   28.2
12/09/2022  05:30:00           0.0    0.0    0.0    1.2   28.2
12/09/2022  05:45:00           0.0    0.0    0.0    0.4   28.2
12/09/2022  06:00:00           0.0    0.0    0.0    0.2   28.2
12/09/2022  06:15:00           0.0    0.0    0.0    0.2   28.2
12/09/2022  06:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  06:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  07:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  07:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  07:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  07:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  08:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  08:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  08:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  08:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  09:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  09:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  09:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  09:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  10:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  10:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  10:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  10:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  11:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  11:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  11:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  11:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  12:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  12:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  12:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  12:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  13:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  13:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  13:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  13:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  14:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  14:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  14:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  14:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  15:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  15:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  15:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  15:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  16:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  16:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  16:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  16:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  17:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  17:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  17:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  17:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  18:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  18:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  18:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  18:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  19:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  19:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  19:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  19:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  20:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  20:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  20:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  20:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  21:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  21:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  21:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  21:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  22:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  22:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  22:30:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  22:45:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  23:00:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  23:15:00           0.0    0.0    0.0    0.0   28.2
12/09/2022  23:30:00           0.2    0.2    0.2    0.2   28.4
12/09/2022  23:45:00           0.0    0.2    0.2    0.2   28.4
13/09/2022  00:00:00           0.0    0.2    0.2    0.2   28.4
13/09/2022  00:15:00           0.0    0.2    0.2    0.2   28.4
13/09/2022  00:30:00           0.0    0.0    0.2    0.2   28.4
13/09/2022  00:45:00           0.0    0.0    0.2    0.2   28.4
13/09/2022  01:00:00           0.2    0.2    0.4    0.4   28.6
13/09/2022  01:15:00           0.0    0.2    0.4    0.4   28.6
13/09/2022  01:30:00           0.6    0.8    1.0    1.0   29.2
13/09/2022  01:45:00           0.0    0.8    1.0    1.0   29.2
13/09/2022  02:00:00           0.2    0.8    1.2    1.2   29.4
13/09/2022  02:15:00           0.2    1.0    1.4    1.4   29.6
13/09/2022  02:30:00           0.0    0.4    1.4    1.4   29.6
13/09/2022  02:45:00           0.2    0.6    1.6    1.6   29.8
13/09/2022  03:00:00           0.0    0.4    1.6    1.6   29.8
13/09/2022  03:15:00           0.0    0.2    1.6    1.6   29.8
13/09/2022  03:30:00           0.0    0.2    1.4    1.6   29.8
13/09/2022  03:45:00           0.4    0.4    1.8    2.0   30.2
13/09/2022  04:00:00           0.0    0.4    1.8    2.0   30.2
13/09/2022  04:15:00           0.0    0.4    1.8    2.0   30.2
13/09/2022  04:30:00           0.0    0.4    1.8    2.0   30.2
13/09/2022  04:45:00           0.0    0.0    1.8    2.0   30.2
13/09/2022  05:00:00           0.0    0.0    1.6    2.0   30.2
13/09/2022  05:15:00           0.0    0.0    1.6    2.0   30.2
13/09/2022  05:30:00           0.0    0.0    1.0    2.0   30.2
13/09/2022  05:45:00           0.0    0.0    1.0    2.0   30.2
13/09/2022  06:00:00           0.0    0.0    0.8    2.0   30.2
13/09/2022  06:15:00           0.0    0.0    0.6    2.0   30.2
13/09/2022  06:30:00           0.0    0.0    0.6    2.0   30.2
13/09/2022  06:45:00           0.0    0.0    0.4    2.0   30.2
13/09/2022  07:00:00           0.0    0.0    0.4    2.0   30.2
13/09/2022  07:15:00           0.0    0.0    0.4    2.0   30.2
13/09/2022  07:30:00           0.0    0.0    0.4    2.0   30.2
13/09/2022  07:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  08:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  08:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  08:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  08:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  09:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  09:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  09:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  09:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  10:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  10:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  10:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  10:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  11:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  11:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  11:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  11:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  12:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  12:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  12:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  12:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  13:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  13:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  13:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  13:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  14:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  14:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  14:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  14:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  15:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  15:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  15:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  15:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  16:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  16:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  16:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  16:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  17:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  17:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  17:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  17:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  18:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  18:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  18:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  18:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  19:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  19:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  19:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  19:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  20:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  20:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  20:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  20:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  21:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  21:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  21:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  21:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  22:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  22:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  22:30:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  22:45:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  23:00:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  23:15:00           0.0    0.0    0.0    2.0   30.2
13/09/2022  23:30:00           0.0    0.0    0.0    1.8   30.2
13/09/2022  23:45:00           0.0    0.0    0.0    1.8   30.2
14/09/2022  00:00:00           0.0    0.0    0.0    1.8   30.2
14/09/2022  00:15:00           0.0    0.0    0.0    1.8   30.2
14/09/2022  00:30:00           0.0    0.0    0.0    1.8   30.2
14/09/2022  00:45:00           0.0    0.0    0.0    1.8   30.2
14/09/2022  01:00:00           0.0    0.0    0.0    1.6   30.2
14/09/2022  01:15:00           0.0    0.0    0.0    1.6   30.2
14/09/2022  01:30:00           0.0    0.0    0.0    1.0   30.2
14/09/2022  01:45:00           0.0    0.0    0.0    1.0   30.2
14/09/2022  02:00:00           0.0    0.0    0.0    0.8   30.2
14/09/2022  02:15:00           0.0    0.0    0.0    0.6   30.2
14/09/2022  02:30:00           0.0    0.0    0.0    0.6   30.2
14/09/2022  02:45:00           0.0    0.0    0.0    0.4   30.2
14/09/2022  03:00:00           0.0    0.0    0.0    0.4   30.2
14/09/2022  03:15:00           0.0    0.0    0.0    0.4   30.2
14/09/2022  03:30:00           0.0    0.0    0.0    0.4   30.2
14/09/2022  03:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  04:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  04:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  04:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  04:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  05:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  05:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  05:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  05:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  06:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  06:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  06:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  06:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  07:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  07:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  07:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  07:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  08:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  08:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  08:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  08:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  09:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  09:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  09:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  09:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  10:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  10:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  10:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  10:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  11:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  11:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  11:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  11:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  12:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  12:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  12:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  12:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  13:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  13:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  13:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  13:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  14:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  14:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  14:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  14:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  15:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  15:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  15:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  15:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  16:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  16:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  16:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  16:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  17:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  17:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  17:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  17:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  18:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  18:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  18:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  18:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  19:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  19:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  19:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  19:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  20:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  20:15:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  20:30:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  20:45:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  21:00:00           0.0    0.0    0.0    0.0   30.2
14/09/2022  21:15:00           0.2    0.2    0.2    0.2   30.2
14/09/2022  21:30:00           0.0    0.2    0.2    0.2   29.0
14/09/2022  21:45:00           0.0    0.2    0.2    0.2   28.0
14/09/2022  22:00:00           0.0    0.2    0.2    0.2   27.2
14/09/2022  22:15:00           0.0    0.0    0.2    0.2   26.4
14/09/2022  22:30:00           0.0    0.0    0.2    0.2   25.8
14/09/2022  22:45:00           0.0    0.0    0.2    0.2   24.8
14/09/2022  23:00:00           0.0    0.0    0.2    0.2   24.0
14/09/2022  23:15:00           0.0    0.0    0.2    0.2   23.2
14/09/2022  23:30:00           0.0    0.0    0.2    0.2   22.0
14/09/2022  23:45:00           0.0    0.0    0.2    0.2   20.4
15/09/2022  00:00:00           0.0    0.0    0.2    0.2   18.8
15/09/2022  00:15:00           0.0    0.0    0.2    0.2   17.2
15/09/2022  00:30:00           0.0    0.0    0.2    0.2   16.2
15/09/2022  00:45:00           0.0    0.0    0.2    0.2   15.4
15/09/2022  01:00:00           0.0    0.0    0.2    0.2   13.6
15/09/2022  01:15:00           0.0    0.0    0.0    0.2   12.2
15/09/2022  01:30:00           0.0    0.0    0.0    0.2   10.8
15/09/2022  01:45:00           0.0    0.0    0.0    0.2   10.0
15/09/2022  02:00:00           0.0    0.0    0.0    0.2    9.4
15/09/2022  02:15:00           0.0    0.0    0.0    0.2    9.0
15/09/2022  02:30:00           0.0    0.0    0.0    0.2    8.6
15/09/2022  02:45:00           0.0    0.0    0.0    0.2    8.0
15/09/2022  03:00:00           0.0    0.0    0.0    0.2    7.6
15/09/2022  03:15:00           0.0    0.0    0.0    0.2    7.0
15/09/2022  03:30:00           0.0    0.0    0.0    0.2    6.2
15/09/2022  03:45:00           0.0    0.0    0.0    0.2    5.6
15/09/2022  04:00:00           0.0    0.0    0.0    0.2    5.4
15/09/2022  04:15:00           0.0    0.0    0.0    0.2    5.4
15/09/2022  04:30:00           0.0    0.0    0.0    0.2    4.2
15/09/2022  04:45:00           0.0    0.0    0.0    0.2    3.6
15/09/2022  05:00:00           0.0    0.0    0.0    0.2    3.6
15/09/2022  05:15:00           0.0    0.0    0.0    0.2    3.4
15/09/2022  05:30:00           0.0    0.0    0.0    0.2    3.4
15/09/2022  05:45:00           0.4    0.4    0.4    0.6    3.0
15/09/2022  06:00:00           0.2    0.6    0.6    0.8    3.0
15/09/2022  06:15:00           0.2    0.8    0.8    1.0    3.2
15/09/2022  06:30:00           0.0    0.8    0.8    1.0    3.0
15/09/2022  06:45:00           0.6    1.0    1.4    1.6    3.6
15/09/2022  07:00:00           0.6    1.4    2.0    2.2    4.2
15/09/2022  07:15:00           0.6    1.8    2.6    2.8    4.8
15/09/2022  07:30:00           0.8    2.6    3.4    3.6    5.6
15/09/2022  07:45:00           1.2    3.2    4.6    4.8    6.8
15/09/2022  08:00:00           0.4    3.0    5.0    5.2    7.2
15/09/2022  08:15:00           0.2    2.6    5.2    5.4    7.4
15/09/2022  08:30:00           0.2    2.0    5.4    5.6    7.6
15/09/2022  08:45:00           0.0    0.8    5.4    5.6    7.6
15/09/2022  09:00:00           0.2    0.6    5.6    5.8    7.8
15/09/2022  09:15:00           0.2    0.6    5.8    6.0    8.0
15/09/2022  09:30:00           0.2    0.6    6.0    6.2    8.2
15/09/2022  09:45:00           0.0    0.6    5.6    6.2    8.2
15/09/2022  10:00:00           0.4    0.8    5.8    6.6    8.6
15/09/2022  10:15:00           0.0    0.6    5.6    6.6    8.6
15/09/2022  10:30:00           0.0    0.4    5.6    6.6    8.6
15/09/2022  10:45:00           0.0    0.4    5.0    6.6    8.6
15/09/2022  11:00:00           0.0    0.0    4.4    6.6    8.6
15/09/2022  11:15:00           0.0    0.0    3.8    6.6    8.6
15/09/2022  11:30:00           0.0    0.0    3.0    6.6    8.6
15/09/2022  11:45:00           0.0    0.0    1.8    6.6    8.6
15/09/2022  12:00:00           0.4    0.4    1.8    7.0    9.0
15/09/2022  12:15:00           0.2    0.6    1.8    7.2    9.2
15/09/2022  12:30:00           0.4    1.0    2.0    7.6    9.6
15/09/2022  12:45:00           0.0    1.0    2.0    7.6    9.6
15/09/2022  13:00:00           0.2    0.8    2.0    7.8    9.8
15/09/2022  13:15:00           0.8    1.4    2.6    8.6   10.6
15/09/2022  13:30:00           0.8    1.8    3.2    9.4   11.4
15/09/2022  13:45:00           0.8    2.6    4.0   10.2   12.2
15/09/2022  14:00:00           0.6    3.0    4.2   10.8   12.8
15/09/2022  14:15:00           0.6    2.8    4.8   11.4   13.4
15/09/2022  14:30:00           0.8    2.8    5.6   12.2   14.2
15/09/2022  14:45:00           0.4    2.4    6.0   12.6   14.6
15/09/2022  15:00:00           0.2    2.0    6.2   12.8   14.8
15/09/2022  15:15:00           0.4    1.8    6.6   13.2   15.2
15/09/2022  15:30:00           0.6    1.6    7.2   13.8   15.8
15/09/2022  15:45:00           0.6    1.8    7.8   14.4   16.4
15/09/2022  16:00:00           0.6    2.2    8.0   15.0   17.0
15/09/2022  16:15:00           0.6    2.4    8.4   15.6   17.6
15/09/2022  16:30:00           1.2    3.0    9.2   16.8   18.8
15/09/2022  16:45:00           0.4    2.8    9.6   17.2   19.2
15/09/2022  17:00:00           0.6    2.8   10.0   17.8   19.8
15/09/2022  17:15:00           0.6    2.8    9.8   18.4   20.4
15/09/2022  17:30:00           1.8    3.4   10.8   20.2   22.2
15/09/2022  17:45:00           1.8    4.8   11.8   22.0   24.0
15/09/2022  18:00:00           0.6    4.8   11.8   22.6   24.6
15/09/2022  18:15:00           0.0    4.2   11.2   22.6   24.6
15/09/2022  18:30:00           0.0    2.4   10.4   22.6   24.6
15/09/2022  18:45:00           0.0    0.6   10.0   22.6   24.6
15/09/2022  19:00:00           0.0    0.0    9.8   22.6   24.6
15/09/2022  19:15:00           0.0    0.0    9.4   22.6   24.6
15/09/2022  19:30:00           0.2    0.2    9.0   22.8   24.8
15/09/2022  19:45:00           0.0    0.2    8.4   22.8   24.8
15/09/2022  20:00:00           0.0    0.2    7.8   22.8   24.8
15/09/2022  20:15:00           0.0    0.2    7.2   22.8   24.8
15/09/2022  20:30:00           0.0    0.0    6.0   22.8   24.8
15/09/2022  20:45:00           0.0    0.0    5.6   22.8   24.8
15/09/2022  21:00:00           0.0    0.0    5.0   22.8   24.8
15/09/2022  21:15:00           1.0    1.0    5.4   23.6   25.8
15/09/2022  21:30:00           0.6    1.6    4.2   24.2   26.4
15/09/2022  21:45:00           0.4    2.0    2.8   24.6   26.8
15/09/2022  22:00:00           0.4    2.4    2.6   25.0   27.2
15/09/2022  22:15:00           0.4    1.8    3.0   25.4   27.6
15/09/2022  22:30:00           0.2    1.4    3.2   25.6   27.8
15/09/2022  22:45:00           0.0    1.0    3.2   25.6   27.8
15/09/2022  23:00:00           0.2    0.8    3.4   25.8   28.0
15/09/2022  23:15:00           0.0    0.4    3.4   25.8   28.0
15/09/2022  23:30:00           0.2    0.4    3.4   26.0   28.2
15/09/2022  23:45:00           0.0    0.4    3.4   26.0   28.2
16/09/2022  00:00:00           0.0    0.2    3.4   26.0   28.2
